coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value
61,"Jeff","Moorad","",76,"1964-6-20",50428,206,205,185,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,0,0,32,0,0,0,0,2
62,"Eury","De La Rosa","",50,"1990-2-24",71389,56,165,175,6,0,6,0,28266,26,0,0,0,0,88,77,95,70,3,49,27,6,1,1,2,18,17,0,0,0,0,0,0,4,3,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,-2,7,5,-2,-5,3,-1,0,12,3,3,2,-2,9,-4,-7,52,23,40,80,0,19
63,"Frank","McCourt","",86,"1953-8-14",10948,206,180,184,9,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,51,0,0,0,0,1
64,"Caldioli","Dancey","",66,"1973-11-26",8372,206,215,188,9,24,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,50,0,0,0,0,0
65,"Holden","Sprague","",52,"1987-7-24",70404,206,210,188,1,0,2,0,26221,0,0,0,0,0,13,2,23,3,1,70,83,87,85,83,68,70,138,0,0,0,0,0,1,2,3,3,0,96,0,0,0,0,-1,-1,0,-1,-1,0,1,3,0,-1,1,-1,1,0,0,1,0,0,1,0,1,0,1,-5,0,0,3,2,1,-2,5,0,0,-1,0,12,4,2,2,1,-5,3,3,89,85,76,8,0,89
66,"Kevin","Richardson","",59,"1980-9-12",52193,206,230,191,1,0,2,0,21746,0,0,0,0,0,16,8,27,3,3,188,110,156,149,155,170,168,150,0,0,0,0,0,2,2,1,3,0,139,0,0,0,0,-2,3,3,3,3,0,-2,-2,1,-3,-3,-3,-3,-3,-2,-3,1,0,1,-1,1,3,1,-5,0,0,2,4,0,1,2,5,2,0,0,13,4,2,1,-2,6,-2,-1,151,123,182,11,0,150
67,"John","Rocker","",65,"1974-10-17",76056,206,225,193,6,0,6,0,14135,36,0,0,0,0,108,125,102,117,3,34,34,10,20,6,12,28,25,0,0,0,0,0,0,4,3,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,10,-4,-4,-2,-5,2,-1,0,13,3,2,2,-4,-8,4,-4,64,31,31,114,0,28
68,"Luis","Noguera","",40,"2000-3-20",83920,210,206,190,4,0,4,0,21168,0,0,0,0,0,3,17,23,10,1,46,155,47,37,51,192,178,126,0,0,0,0,0,0,0,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,-2,1,0,1,2,0,11,5,4,0,-3,2,-1,-2,80,158,76,11,0,62
69,"David","Maroul","",57,"1983-2-15",25145,206,215,188,6,0,6,0,22251,40,0,0,0,0,184,171,179,168,3,100,95,3,1,6,2,44,33,0,0,0,0,0,0,2,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-9,-3,8,-1,-3,8,4,1,-1,13,5,1,1,-1,0,1,-1,113,78,82,175,0,27
70,"Luis","Collazo","",51,"1989-1-21",63118,206,203,178,4,0,4,0,36903,0,0,0,0,0,17,9,18,19,4,18,69,12,17,24,80,60,135,0,0,0,0,0,0,1,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,-2,0,1,2,-3,1,2,0,15,2,2,1,3,-2,-3,3,42,75,36,16,0,33
71,"Brian","Sweeney","",66,"1974-6-13",88065,206,200,188,1,0,2,0,32847,0,0,0,0,0,26,6,36,13,2,106,104,125,117,125,120,125,159,0,0,0,0,0,1,0,0,3,0,100,0,0,0,0,0,-1,1,0,1,1,-1,3,1,-1,1,0,-1,1,0,0,-1,0,1,1,1,-1,1,-5,0,0,1,2,-1,-3,-5,2,3,1,-1,12,3,3,2,4,1,-2,-4,118,112,113,18,0,119
72,"Jose","Cueto","",63,"1976-9-13",70516,56,180,188,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2,1,2,0,0,103,0,0,0,0,0,0,2,3,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,5,0,-2,1,0,0,0,0,12,3,3,2,0,0,0,0,47,86,9,0,0,28
73,"Torre","Langley","",52,"1987-10-9",21390,206,175,175,6,0,6,0,29816,33,0,0,0,0,106,103,95,91,2,19,5,26,34,30,19,14,14,0,0,0,0,0,0,2,3,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,-3,6,2,1,-1,13,3,3,1,4,-2,0,-1,70,8,18,99,0,37
74,"Charlie","Lowell","",49,"1990-10-25",69021,206,235,193,3,0,1,0,32513,0,0,0,0,0,24,17,15,9,4,8,6,32,25,38,39,33,28,0,0,0,0,0,0,2,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-4,4,0,3,1,0,12,4,4,0,-1,-6,1,-2,32,13,14,16,0,29
75,"Yeims","Mendoza","",47,"1993-2-27",83428,210,155,188,6,0,6,0,36850,26,0,0,0,0,91,82,88,80,2,17,14,5,12,8,15,21,27,0,0,0,0,0,0,4,3,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,3,-3,-5,4,5,2,2,0,13,5,2,0,0,1,0,0,45,16,18,85,0,24
76,"Melvin","Dorta","",58,"1982-1-15",83920,210,160,180,5,0,5,0,18621,0,0,0,0,0,39,4,36,0,3,165,13,9,12,13,188,128,162,0,0,0,0,0,0,2,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,4,10,9,5,9,1,-2,0,13,5,1,1,0,1,-4,6,64,50,164,18,0,48
77,"Enderson","Rodriguez","",44,"1996-3-21",10620,56,187,191,4,0,4,0,1692,0,0,0,0,0,14,29,15,42,1,39,180,32,33,35,122,133,148,0,0,0,0,0,0,2,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,1,-10,4,6,1,1,0,11,4,3,2,-1,4,1,-1,72,169,63,27,0,47
78,"Jeremy","Krueger","",75,"1965-2-26",57497,206,195,191,9,17,13,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,1,0,0,0,0,0,0,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-9,3,0,3,-1,0,0,0,0,13,4,3,0,0,0,0,0,53,0,0,0,0,3
79,"Brad","Pendley","",82,"1957-10-28",78771,206,230,195,9,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,3,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,4,4,0,-6,0,0,0,0,13,3,3,1,0,0,0,0,55,0,0,0,0,6
80,"Dave","Trembley","",88,"1951-10-31",17646,206,225,194,1,21,2,0,0,5,0,0,0,0,105,100,115,125,3,105,0,99,96,98,115,120,156,0,0,0,0,0,1,2,3,3,0,81,0,0,0,0,0,0,1,1,-1,-1,1,0,1,0,-2,-1,0,1,1,1,0,0,0,0,0,-2,0,-5,0,0,5,-9,-3,10,-6,0,0,0,0,12,3,3,2,0,0,0,0,121,33,111,112,0,97
81,"Kendrys","Morales","",57,"1983-6-20",25928,49,237,185,1,0,2,0,18652,0,0,0,0,0,6,16,0,11,4,103,78,68,69,76,73,98,147,0,0,0,0,0,5,2,3,2,0,114,0,0,0,0,2,2,3,3,3,-2,-1,-2,3,1,0,0,1,1,2,3,-1,4,3,2,2,3,3,-5,0,0,2,-2,3,-1,-5,3,3,-2,-1,13,3,2,2,6,1,-5,5,92,85,104,9,0,91
82,"Andy","MacPhail","",87,"1953-4-5",17453,206,195,187,3,14,1,0,0,6,0,0,0,0,150,161,140,139,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,2,3,3,0,57,0,0,0,0,1,2,5,3,3,2,3,0,5,0,0,-1,0,1,3,3,0,0,5,0,0,4,0,-5,0,0,2,0,2,0,-1,0,0,0,0,12,6,1,1,0,0,0,0,48,0,0,148,0,20
83,"Jemile","Weeks","",53,"1987-1-26",57649,206,168,175,5,0,5,0,22440,0,0,0,0,0,22,11,25,21,3,78,16,7,13,8,92,70,140,0,0,0,0,0,0,3,2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,4,9,-1,-2,1,3,2,0,13,3,2,2,1,-3,0,-2,43,37,84,20,0,30
84,"Gregorio","Soto","",54,"1986-2-17",48040,124,210,185,6,0,6,0,29908,33,0,0,0,0,98,93,102,98,2,29,4,8,11,13,19,13,13,0,0,0,0,0,0,3,0,2,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-6,4,-1,-1,-1,2,0,0,13,4,2,1,3,0,-3,4,58,7,26,97,0,22
85,"David","Newmann","",55,"1985-6-24",32688,206,200,188,6,0,6,0,30036,26,0,0,0,0,72,92,76,92,2,5,16,12,22,16,2,7,3,0,0,0,0,0,0,3,3,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,8,-5,-5,-4,4,-3,0,2,0,13,6,1,0,-8,1,8,2,44,13,5,84,0,18
86,"Luis","Martinez","",60,"1980-1-20",71432,56,200,198,4,0,4,0,18083,0,0,0,0,0,15,21,22,19,3,20,94,1,8,8,94,85,148,0,0,0,0,0,0,2,1,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,-2,4,1,4,-7,5,1,0,12,5,3,0,2,0,-5,3,45,98,42,18,0,31
87,"Terry","Francona","Tito",81,"1959-4-22",1946,206,190,187,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,92,0,102,116,110,172,177,134,0,0,0,0,0,1,0,0,3,0,97,0,0,0,0,-1,0,0,-1,-1,1,0,0,0,0,1,-1,0,2,1,0,0,0,0,0,0,0,0,-5,0,0,3,-5,0,6,-3,0,0,0,0,13,4,2,1,0,0,0,0,150,40,109,0,0,111
88,"Brad","Mills","",83,"1957-1-19",24357,206,195,184,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,89,0,88,105,108,124,122,162,0,0,0,0,0,4,2,3,3,0,91,0,0,0,0,2,2,3,-2,0,3,2,0,-1,0,0,2,0,-3,-4,-1,0,0,1,0,0,-4,0,-5,0,0,2,4,-2,5,-5,0,0,0,0,11,6,3,0,0,0,0,0,132,34,101,0,0,101
89,"Mike","Snyder","",63,"1977-4-14",43477,206,220,188,8,19,12,0,0,0,0,0,0,0,0,0,1,8,3,0,0,1,10,10,0,0,1,67,58,178,82,84,0,2,3,3,2,0,170,169,184,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,6,5,-4,1,4,0,3,0,0,13,3,2,2,2,4,2,-6,63,0,0,3,119,3
90,"Lance","Lynn","",53,"1987-5-12",48289,206,277,196,6,0,6,0,28681,33,0,0,0,0,107,108,101,97,4,56,37,1,1,7,7,9,8,0,0,0,0,0,0,1,3,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,0,1,0,12,5,2,1,2,-4,4,2,63,30,44,103,0,20
91,"Kyle","Hancock","",52,"1987-8-20",65705,206,185,191,1,0,2,0,29737,0,0,0,0,0,12,7,8,0,4,82,69,82,75,71,80,79,138,0,0,0,0,0,5,2,0,3,0,107,0,0,0,0,3,3,2,2,3,-1,-1,-2,3,0,1,0,1,0,1,2,-1,3,3,3,3,3,3,-5,0,0,-1,2,1,5,-1,-1,2,0,0,13,5,1,1,-5,0,-1,2,88,77,86,6,0,86
92,"John","Farrell","",77,"1962-8-4",51250,206,195,187,1,9,2,0,0,0,0,0,0,0,0,0,0,0,3,55,181,90,104,102,169,170,135,0,0,0,0,0,1,1,2,0,0,115,0,0,0,0,-1,-1,0,0,2,-1,-1,0,-1,0,1,0,0,0,-1,1,0,0,0,0,0,-1,0,-5,0,0,3,-5,3,-5,-4,0,0,0,0,14,4,1,1,0,0,0,0,147,175,81,0,0,115
93,"Joe","Girardi","",75,"1964-10-14",63645,206,195,180,1,13,2,0,0,0,0,0,0,0,25,24,9,26,0,110,99,106,110,109,196,136,178,0,0,0,0,0,1,2,2,1,0,115,0,0,0,0,1,1,1,-1,0,1,1,0,1,0,-1,-1,0,1,0,1,0,0,0,0,0,1,0,-5,0,0,-4,9,2,3,5,0,0,0,0,13,5,2,0,0,0,0,0,169,117,125,23,0,120
94,"Nick","McCully","",51,"1988-9-5",43308,206,195,180,1,0,2,0,25991,0,0,0,0,0,5,4,0,9,1,86,85,68,85,71,89,77,146,0,0,0,0,0,1,2,3,2,0,103,0,0,0,0,0,0,-1,1,-1,-1,-1,3,0,-1,0,1,1,-1,1,1,0,0,1,-1,1,-1,0,-5,0,0,-3,-1,3,1,4,0,2,-1,0,12,4,2,2,-3,-5,1,2,90,90,91,6,0,87
95,"Chris","Marler","",40,"1999-8-19",36890,206,190,184,3,0,1,0,0,0,0,0,0,0,43,45,52,47,4,17,16,2,1,1,16,8,8,0,0,0,0,0,0,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-2,5,4,-3,1,-1,0,15,4,1,0,-4,-4,0,-1,21,15,15,46,0,18
96,"Gene","Monahan","",103,"1937-6-15",45184,206,190,185,8,46,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,4,2,0,0,6,107,77,115,140,131,0,0,3,3,1,0,139,96,152,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-3,0,4,3,-3,0,0,0,0,13,5,1,1,0,0,0,0,62,1,1,1,127,2
97,"Shane","Peterson","",52,"1988-2-11",79086,206,231,183,5,0,5,0,21441,0,0,0,0,0,6,22,7,17,2,95,16,23,10,10,111,101,154,0,0,0,0,0,1,0,2,3,0,69,0,0,0,0,1,0,1,-1,-1,0,1,3,0,-1,1,-1,0,1,0,0,-1,-1,-1,1,-1,0,-1,-3,0,0,-3,-10,7,2,-4,-3,3,1,-1,15,3,1,1,-1,-3,-1,9,56,43,102,13,0,47
98,"Jose A.","Rosario","",45,"1995-2-15",69368,56,180,198,4,0,4,0,38184,0,0,0,0,0,8,13,1,22,1,29,92,3,8,5,84,83,138,0,0,0,0,0,0,2,2,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,-3,-1,0,2,0,0,13,4,2,1,-2,6,5,-1,44,94,47,13,0,28
99,"Joe","Maddon","",86,"1954-2-8",31150,206,180,178,1,32,2,0,0,0,0,0,0,0,0,0,0,0,2,126,112,118,118,124,155,188,129,0,0,0,0,0,2,0,3,3,3,93,0,0,0,0,1,2,-1,1,1,0,-1,0,2,0,-3,-2,0,0,1,-2,0,0,0,0,0,4,0,-5,0,0,-9,0,-5,-5,-6,0,0,0,0,15,4,1,0,0,0,0,0,163,123,134,0,0,118
100,"Adam","Bileckyj","",51,"1988-10-17",60713,206,205,191,2,0,3,0,32173,0,0,0,0,0,18,25,2,40,4,108,82,130,113,121,89,100,148,0,0,0,0,0,2,2,3,2,0,124,0,0,0,0,-3,3,2,1,3,0,-1,-2,2,-2,-3,-3,-3,-2,0,-3,0,-1,0,0,-1,3,2,1,0,0,4,-4,1,2,-3,-3,4,1,-1,13,5,1,1,5,-1,-3,-2,115,90,109,25,0,121
101,"Andrew","Friedman","",64,"1976-3-21",32688,206,165,185,3,11,1,0,0,7,0,0,0,0,149,151,152,180,2,0,0,10,6,1,0,0,3,0,0,0,0,0,0,2,3,3,0,47,0,0,0,0,3,2,2,2,2,4,4,0,5,0,-1,1,0,0,3,3,0,0,3,0,0,4,0,-5,0,0,1,-1,1,-5,1,0,0,0,0,13,4,2,1,0,0,0,0,49,0,0,160,0,11
102,"Steve","Horn","",49,"1990-12-7",70210,206,185,177,8,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,1,177,195,78,178,84,0,2,3,3,3,0,200,157,73,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,5,-2,-4,-3,2,-2,-1,13,3,2,2,-5,1,-5,6,60,0,0,0,146,0
103,"Patrick","Ryan","",57,"1983-5-31",30847,206,200,183,6,0,6,0,22676,26,0,0,0,0,73,75,82,77,1,11,3,1,13,1,8,3,3,0,0,0,0,0,0,2,1,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-2,-1,-2,-2,3,-5,0,0,0,14,5,1,0,1,0,5,1,38,3,9,76,0,18
104,"Daniel","Bard","",55,"1985-6-25",32688,206,215,193,4,0,4,0,25513,0,0,0,0,0,8,2,16,0,2,58,97,29,19,24,82,73,143,0,0,0,0,0,1,1,1,3,0,32,0,0,0,0,-1,-1,0,1,0,0,1,3,1,0,1,-1,-1,-1,0,0,-1,0,0,0,-1,0,0,-5,0,0,9,2,-1,-7,-1,-7,3,2,0,12,4,3,1,4,-1,-4,4,58,98,68,5,0,40
105,"Cito","Gaston","",96,"1944-3-17",69776,206,205,180,1,28,2,0,0,0,0,0,0,0,0,0,0,0,1,104,11,95,101,109,126,133,141,0,0,0,0,0,1,0,3,2,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,2,2,6,-6,0,0,0,0,12,4,3,1,0,0,0,0,136,42,111,0,0,101
106,"C.J.","Lang","",56,"1984-4-12",66889,206,170,175,1,0,2,0,23980,0,0,0,0,0,1,21,12,18,3,92,62,90,95,88,87,61,141,0,0,0,0,0,1,1,3,3,0,101,0,0,0,0,0,-1,-1,1,0,-1,1,2,0,-1,-1,0,0,-1,-1,0,0,0,-1,1,-1,0,1,-5,0,0,-3,-4,-3,2,3,7,1,1,0,12,3,3,2,-5,8,1,1,93,71,93,12,0,95
107,"Matt","LaPorta","",55,"1985-1-8",60385,206,215,188,3,0,1,0,22692,5,0,0,0,0,122,78,120,74,0,46,44,49,43,48,26,8,25,0,0,0,0,0,0,2,1,3,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,0,-5,0,-3,-3,2,1,-1,12,4,2,2,4,0,2,3,58,38,39,96,0,51
108,"Mike","Connaughton","",54,"1985-7-14",52625,206,210,192,8,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,6,0,0,1,174,185,54,56,137,0,2,3,3,1,0,123,103,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,3,4,4,-3,-3,4,2,-1,-1,12,4,2,2,-3,6,5,-2,42,0,0,0,103,2
109,"Anthony","Ranaudo","",50,"1989-9-9",8408,206,240,201,4,0,4,0,30412,0,0,0,0,0,3,9,11,2,1,22,74,7,5,1,98,71,142,0,0,0,0,0,0,1,3,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,-3,0,-3,0,2,2,2,0,14,3,3,0,0,8,-7,-6,43,81,42,5,0,31
110,"Gary","Wilson","",70,"1970-1-1",3845,206,190,191,4,0,4,0,17337,0,0,0,0,0,26,25,25,30,2,54,108,31,28,33,112,109,159,0,0,0,0,0,5,0,1,3,0,63,0,0,0,0,2,1,3,3,3,-1,-3,0,3,1,-1,-1,1,1,2,2,-1,2,3,2,3,3,3,-5,0,0,-6,2,-1,-6,-2,8,2,1,0,11,4,3,2,6,5,1,3,69,113,72,27,0,56
111,"Ozzie","Guillen","",76,"1964-1-20",56780,210,150,180,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,101,0,170,163,167,171,144,112,0,0,0,0,0,1,3,2,3,0,120,0,0,0,0,-2,1,4,2,5,-1,-3,0,3,0,-2,-3,0,-4,0,-4,0,0,-1,0,0,3,0,-5,0,0,1,6,-1,5,6,0,0,0,0,11,4,3,2,0,0,0,0,155,36,111,0,0,147
112,"Joey","Cora","",75,"1965-5-14",16458,151,152,172,1,14,2,0,0,0,0,0,0,0,0,0,0,0,2,106,0,171,170,152,111,119,153,0,0,0,0,0,1,0,3,3,0,105,0,0,0,0,4,4,4,-5,5,1,0,0,4,0,2,3,0,-2,-2,-1,0,0,1,0,0,3,0,-5,0,0,5,0,-2,6,1,0,0,0,0,12,6,1,1,0,0,0,0,161,32,111,0,0,138
113,"Kenny","Williams","",76,"1964-4-6",8786,206,190,188,3,15,1,0,0,6,0,0,0,0,141,172,140,149,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,1,-1,-1,-2,0,0,0,0,14,4,1,1,0,0,0,0,51,0,0,150,0,3
114,"Alianky","Menzia","",36,"2004-2-29",59354,206,215,195,8,0,12,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,67,60,150,179,85,0,2,3,3,3,0,117,85,87,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-4,2,-4,-1,2,-2,-1,12,5,2,1,-8,-4,3,-1,40,0,0,1,105,0
115,"Michael","Bowden","",53,"1986-9-9",86892,206,215,191,2,0,3,0,19143,0,0,0,0,0,13,5,4,2,3,55,47,71,54,66,65,47,133,0,0,0,0,0,1,0,3,3,0,101,0,0,0,0,-1,0,1,0,1,0,0,3,-1,-1,0,-1,-1,1,-1,0,1,0,1,-1,1,0,0,-5,0,0,4,5,-5,0,3,-8,3,-2,0,11,5,4,0,-5,8,-3,-5,73,56,62,7,0,76
116,"T.J.","Child","",43,"1997-1-1",0,206,157,180,5,0,5,0,27187,0,0,0,0,0,8,2,0,10,3,95,9,31,35,22,98,103,72,0,0,0,0,0,0,4,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,8,7,3,-1,1,0,0,13,3,3,1,-7,4,0,-2,53,30,94,6,0,48
117,"Jim","Gilman","",59,"1980-10-14",0,206,190,183,5,0,5,0,7252,0,0,0,0,0,29,5,14,0,3,142,1,18,12,17,116,120,157,0,0,0,0,0,0,2,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,10,9,2,2,3,-2,0,13,6,1,0,-4,5,-1,2,53,34,139,12,0,35
118,"Eric","Wedge","",72,"1968-1-27",25148,206,215,190,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,102,0,103,107,101,142,152,164,0,0,0,0,0,4,2,3,1,0,103,0,0,0,0,-1,-1,4,4,-2,0,-4,0,-3,0,-2,1,0,4,4,1,0,0,-3,0,0,-2,0,-5,0,0,3,-3,1,3,0,0,0,0,0,12,4,2,2,0,0,0,0,129,38,115,0,0,111
119,"Peter","Birdwell","",53,"1987-2-3",75641,206,225,193,4,0,4,0,30983,0,0,0,0,0,3,7,12,5,3,16,73,17,13,7,96,78,143,0,0,0,0,0,0,0,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-6,0,2,2,0,0,2,2,0,14,4,1,1,2,6,1,0,42,81,38,6,0,31
120,"Eric","Johns","",57,"1983-6-25",64894,206,195,179,3,11,1,0,0,4,0,0,0,0,57,57,57,50,3,35,41,1,1,1,12,18,21,0,0,0,0,0,0,1,2,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,2,-2,0,2,1,6,4,-1,0,12,3,3,2,3,-3,5,-1,48,35,31,55,0,15
121,"Steve","Heflin","",44,"1996-3-4",64082,206,235,192,8,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,8,9,0,0,1,77,25,18,191,73,0,3,2,2,1,0,162,172,162,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,5,2,-3,5,3,2,0,0,13,5,1,1,3,-1,5,3,43,0,0,0,107,3
122,"Tyler","Olson","",50,"1989-10-2",75641,206,200,191,6,0,6,0,35589,33,0,0,0,0,96,104,99,96,2,26,30,5,13,6,4,13,2,0,0,0,0,0,0,3,0,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-3,-3,0,6,3,1,0,14,3,2,1,1,-4,-1,0,61,24,21,98,0,21
